"2046","2046","0.8363636363636364"
"2046","The Wicked City","0.3118181818181818"
"2046","Shanghai Triad","0.29383838383838384"
"2046","Echoes of the Rainbow","0.33090909090909093"
"2046","Kabei: Our Mother","0.2509090909090909"
"2046","Heavenly Forest","0.26484848484848483"
"2046","Crying Out Love In the Center of the World","0.2545454545454545"
"2046","The Grandmaster","0.4530303030303031"
"2046","Norwegian Wood","0.25093663911845726"
"2046","Control","0.2736363636363636"
"2046","House of Flying Daggers","0.2833333333333333"
"2046","Unbeatable","0.2723376623376623"
"2046","Happy Together","0.43303030303030304"
"2046","The Road Home","0.3449494949494949"
"2046","Last Song in Paris","0.2695867768595041"
"2046","April Bride","0.2803030303030303"
"2046","My Old Classmate","0.27575757575757576"
"2046","Tuya's Marriage","0.26484848484848483"
"2046","Maborosi","0.25545454545454543"
"2046","Kamui Gaiden","0.25"
"2046","Painted Faces","0.2819580419580419"
"2046","Guns and Roses","0.25506493506493505"
"2046","Nada Sōsō","0.283030303030303"
"2046","Triumph in the Skies","0.25233766233766236"
"2046","An Autumn's Tale","0.2527272727272727"
"2046","Quill","0.29494949494949496"
"2046","Everlasting Love","0.25656565656565655"
"2046","Aberdeen","0.2636363636363636"
"2046","Zebraman","0.27107438016528923"
"2046","In the Mood for Love","0.5226573426573426"
"2046","Eternal Moment","0.26636363636363636"
"2046","The Golden Era","0.2714285714285714"
"2046","Fallen Angels|墮落天使","0.3083682983682984"
