"9","The Tale of Despereaux","0.2516161616161616"
"9","The Naked Jungle","0.26942148760330575"
"9","9","0.8181818181818183"
"9","Wonder Woman","0.2571428571428571"
"9","Lost River","0.25"
"9","Belizaire the Cajun","0.2545454545454545"
"9","Journey to the Center of the Earth","0.2592307692307692"
"9","The Host","0.260979020979021"
"9","DuckTales the Movie:|Treasure of the Lost Lamp","0.25696969696969696"
"9","Conquest of Space","0.2585858585858586"
"9","Beneath the Planet of the Apes","0.26666666666666666"
"9","Beyond the Reef","0.2606060606060606"
"9","Tarzan and His Mate","0.25123966942148757"
"9","Beowulf","0.2884915084915085"
"9","City of Ember","0.295974025974026"
"9","Radio Flyer","0.25"
"9","The Dark Crystal","0.2997245179063361"
"9","Mirror Mask","0.2606993006993007"
"9","Battle for Terra","0.3140909090909091"
"9","Toys","0.2507459207459207"
"9","The Mississippi Gambler","0.2727272727272727"
"9","Captain Caution","0.2701298701298701"
"9","Dungeons & Dragons","0.29663101604278075"
"9","Stargate: The Ark of Truth","0.2738383838383838"
"9","Jimmy Neutron: Boy Genius","0.28969696969696973"
"9","Snow White and the Huntsman","0.2797902097902098"
"9","The Man from Planet X","0.2585858585858586"
"9","Mystery Men","0.2515151515151515"
"9","The Devil and Max Devlin","0.25034965034965034"
"9","The House of Magic","0.2509090909090909"
"9","Cloud Atlas","0.25797202797202795"
"9","Jason X","0.2613078149920255"
"9","Legend of the Lost","0.26666666666666666"
"9","The Astronaut's Wife","0.26969696969696966"
"9","It Came from Outer Space","0.2753246753246753"
"9","The Secret of the Sword","0.2623376623376623"
"9","Moon","0.28484848484848485"
"9","Escape from the Planet of the Apes","0.27474747474747474"
"9","Tarzan's New York Adventure","0.25123966942148757"
"9","Branded","0.2538383838383838"
"9","The Reluctant Astronaut","0.2677685950413223"
"9","The Neptune Factor","0.25656565656565655"
"9","T-Rex: Back to the Cretaceous","0.2627272727272727"
"9","Coherence","0.2549494949494949"
"9","Time After Time","0.2573426573426573"
"9","King Kong","0.2718881118881119"
"9","The Imaginarium of Doctor Parnassus","0.258008658008658"
"9","Blood Alley","0.25289256198347104"
"9","The Warrior and the Sorceress","0.2701298701298701"
"9","Bambi II","0.2900956937799043"
"9","Cirque du Soleil: Worlds Away","0.2518181818181818"
"9","Northwest Passage","0.25367965367965367"
"9","Pinocchio 3000","0.2621212121212121"
"9","Final Fantasy:|The Spirits Within","0.2927272727272727"
"9","Hangar 18","0.2767676767676768"
"9","Red Planet","0.30783549783549785"
"9","Wings of Courage","0.2706993006993007"
"9","The Man Who Would Be King","0.2863636363636363"
"9","Problem Child 2","0.3083116883116883"
