"1941","21 & Over","0.2696969696969697"
"1941","The Jerk","0.371900826446281"
"1941","How Sweet It Is!","0.2713131313131313"
"1941","Courage - Let's Run","0.2545454545454546"
"1941","Bad Teacher","0.3146853146853147"
"1941","D.C. Cab","0.3009090909090909"
"1941","In the Army Now","0.3015151515151515"
"1941","The Campaign","0.2668150031786395"
"1941","The Law and the Lady","0.2701298701298701"
"1941","Men in Black","0.2545454545454545"
"1941","Booty Call","0.32"
"1941","Krampus","0.26464646464646463"
"1941","Freddy Got Fingered","0.25656565656565655"
"1941","Three Fugitives","0.2515151515151515"
"1941","Blame It on the Bellboy","0.25051948051948053"
"1941","Half Baked","0.2827272727272727"
"1941","The Fluffy Movie","0.2787878787878788"
"1941","Pepe","0.33575757575757575"
"1941","Saving Christmas","0.2677685950413223"
"1941","Horrible Bosses 2","0.26666666666666666"
"1941","Movie 43","0.25367965367965367"
"1941","Fred Claus","0.27045454545454545"
"1941","Spy","0.2623376623376623"
"1941","The Toy","0.3022314049586777"
"1941","Seeing Double","0.2805194805194805"
"1941","European Vacation|National Lampoon's","0.2656198347107438"
"1941","Jurassic Park","0.2892011019283746"
"1941","The Victors","0.30363636363636365"
"1941","Bad Words","0.25123966942148757"
"1941","Larger Than Life","0.2613131313131313"
"1941","The Sad Sack","0.2818181818181818"
"1941","Easy Money","0.2872727272727273"
"1941","Look Who's Talking Too","0.26878787878787874"
"1941","Cabin Boy","0.26818181818181813"
"1941","Fireball 500","0.26494949494949493"
"1941","Like Mike","0.2545454545454545"
"1941","Raising Arizona","0.2896969696969697"
"1941","Little Giants","0.27396694214876033"
"1941","Necessary Roughness","0.2948760330578512"
"1941","The Dream Team","0.34545454545454546"
"1941","Neighbors","0.3864935064935065"
"1941","The Great White Hype","0.2618181818181818"
"1941","The Outlaws IS Coming!","0.25545454545454543"
"1941","Fatty Finn","0.2581818181818182"
"1941","Kevin Hart: Let Me Explain","0.2767676767676768"
"1941","The Stooge","0.2585858585858586"
"1941","The Big Bounce","0.25289256198347104"
"1941","Bob the Butler","0.2545454545454545"
"1941","Without a Paddle: Nature's Calling","0.2636363636363636"
"1941","Big Girls Don't Cry...They Get Even","0.2518181818181818"
"1941","Heartbreak Ridge","0.2966666666666667"
"1941","General Spanky","0.26942148760330575"
"1941","Major League","0.28787878787878785"
"1941","Hook","0.3191184573002755"
"1941","A Prairie Home Companion","0.2590909090909091"
"1941","Who's Got the Action?","0.2663636363636363"
"1941","Wild and Wonderful","0.30867768595041317"
"1941","The Impostors","0.271038961038961"
"1941","The Love Bug","0.25590909090909086"
"1941","Big Fat Liar","0.31100478468899523"
"1941","A Few Best Men","0.2675324675324675"
"1941","Mister Roberts","0.2585858585858586"
"1941","Money From Home","0.2623376623376623"
"1941","Indiana Jones and the|Kingdom of the Crystal Skull","0.2611570247933884"
"1941","Callaway Went Thataway","0.2545454545454545"
"1941","Dirty Grandpa","0.27878787878787875"
"1941","The Ladies Man","0.2590909090909091"
"1941","None but the Brave","0.3054545454545454"
"1941","Max Keeble's Big Move","0.2545454545454545"
"1941","Grudge Match","0.2727272727272727"
"1941","Wanderlust","0.2935064935064935"
"1941","Meet the Fockers","0.26096256684491975"
"1941","Protocol","0.30123966942148755"
"1941","Trail of the Pink Panther","0.2518181818181818"
"1941","The Patsy","0.253030303030303"
"1941","King Rat","0.2903030303030303"
"1941","A.I. Artificial Intelligence","0.2958677685950413"
"1941","McHale's Navy","0.3290909090909091"
"1941","Almost Heroes","0.2827272727272727"
"1941","Phat Girlz","0.2727272727272727"
"1941","Bowfinger","0.26507177033492824"
"1941","My Favorite Year","0.26480519480519477"
"1941","My Baby's Daddy","0.26666666666666666"
"1941","The Couch Trip","0.3246103896103896"
"1941","The Milky Way","0.25411048281861676"
"1941","Munich","0.27768595041322314"
"1941","Mexican Hayride","0.2787878787878788"
"1941","Sweet Liberty","0.36333333333333334"
"1941","Halls of Montezuma","0.2883116883116883"
"1941","March or Die","0.3030769230769231"
"1941","Bridge of Spies","0.3096418732782369"
"1941","Meet Wally Sparks","0.25636363636363635"
"1941","The Survivors","0.3418181818181818"
"1941","Slither","0.2854545454545454"
"1941","My Blue Heaven","0.2725174825174825"
"1941","Zelig","0.303801652892562"
"1941","Dudley Do-Right","0.26844919786096255"
"1941","Tomcats","0.34545454545454546"
"1941","Hers to Hold","0.2626262626262626"
"1941","Lovers and Other Strangers","0.2887878787878788"
"1941","The Secret of My Success","0.28363636363636363"
"1941","Night Shift","0.26969696969696966"
"1941","Down to Earth","0.2590909090909091"
"1941","The Terminal","0.2545454545454545"
"1941","Kazaam","0.2556198347107438"
"1941","Infinitely Polar Bear","0.25123966942148757"
"1941","Kiss and Tell","0.32272727272727275"
"1941","In Harm's Way","0.2715702479338843"
"1941","Honeymoon in Vegas","0.3161351482741857"
"1941","Minority Report","0.2611570247933884"
"1941","Home Alone","0.2860251869342778"
"1941","National Lampoon's Pledge This!","0.2545454545454545"
"1941","Catch Me If You Can","0.2716253443526171"
"1941","Bucky Larson: Born to Be a Star","0.2935064935064935"
"1941","Spendthrift","0.2519480519480519"
"1941","Buck Privates Come Home","0.2909090909090909"
"1941","Back to Bataan","0.2783216783216783"
"1941","Sibling Rivalry","0.2990909090909091"
"1941","Caddyshack","0.303903743315508"
"1941","Little Fockers","0.25227272727272726"
"1941","The Great Outdoors","0.32551176096630646"
"1941","Greedy","0.3409090909090909"
"1941","The Little Colonel","0.25123966942148757"
"1941","French Fried Vacation 2","0.2519480519480519"
"1941","Ghostbusters","0.2544470680834317"
"1941","The Cookout","0.25656565656565655"
"1941","Midway","0.3308677685950413"
"1941","Mafia!","0.27969696969696967"
"1941","Johnson Family Vacation","0.2767676767676768"
"1941","First Family","0.25363636363636366"
"1941","The One and Only","0.2955944055944056"
"1941","Volunteers","0.303030303030303"
"1941","Sands of Iwo Jima","0.28744588744588745"
"1941","Grind","0.2636363636363636"
"1941","Grandma's Boy","0.2545454545454545"
"1941","Police Academy 2:|Their First Assignment","0.30767676767676766"
"1941","Inchon","0.27515151515151515"
"1941","Surf's Up","0.2818181818181818"
"1941","Up the Creek","0.28106060606060607"
"1941","Without a Clue","0.2577272727272727"
"1941","Amistad","0.30154269972451786"
"1941","Extract","0.29494949494949496"
"1941","Wholly Moses","0.32181818181818184"
"1941","Company Business","0.25499999999999995"
"1941","National Lampoon's Vacation","0.2726328217237308"
"1941","My Giant","0.26454545454545453"
"1941","I Don't Know How She Does It","0.2643356643356643"
"1941","Throw Momma from the Train","0.2934265734265734"
"1941","Straight Talk","0.28818181818181815"
"1941","American Guerrilla in the Philippines","0.296969696969697"
"1941","Surviving Christmas","0.3064935064935065"
"1941","Krippendorf's Tribe","0.25545454545454543"
"1941","Divorce American Style","0.34509853782581057"
"1941","Beer for My Horses","0.2585858585858586"
"1941","After Hours","0.2835897435897436"
"1941","Ruthless People","0.27615384615384614"
"1941","The Secret War of Harry Frigg","0.31636363636363635"
"1941","A Fine Mess","0.28194805194805195"
"1941","Dear Brigitte","0.2721212121212121"
"1941","The Man Who Came to Dinner","0.2636363636363636"
"1941","The Bears and I","0.2837662337662337"
"1941","The Electric Horseman","0.2505050505050505"
"1941","Out on a Limb","0.28818181818181815"
"1941","Nativity! 2: Danger in the Manger","0.25656565656565655"
"1941","The Ten","0.2636363636363636"
"1941","Meet the Spartans","0.28760330578512394"
"1941","Fletch","0.3553246753246754"
"1941","Follow the Fleet","0.25123966942148757"
"1941","The Cable Guy","0.3144155844155844"
"1941","For Pete's Sake","0.39999999999999997"
"1941","Sink the Bismarck!","0.2615151515151515"
"1941","The Lost World: Jurassic Park","0.3522314049586778"
"1941","The Bellboy","0.2675757575757576"
"1941","Deck the Halls","0.296969696969697"
"1941","The Caine Mutiny","0.2515151515151515"
"1941","The Princess and the Pirate","0.26666666666666666"
"1941","War Horse","0.3421487603305785"
"1941","Perri","0.2545454545454545"
"1941","EDtv","0.28484848484848485"
"1941","You Don't Mess with the Zohan","0.2793388429752066"
"1941","The Sea Chase","0.2623376623376623"
"1941","The Purple Plain","0.25775401069518716"
"1941","The Pink Panther 2","0.27107438016528923"
"1941","Red Tails","0.25289256198347104"
