"The Book of Mormon Movie Volume 1:|The Journey","Beyond the Lights","0.2653246753246753"
"The Book of Mormon Movie Volume 1:|The Journey","Blowing Wild","0.2643356643356643"
"The Book of Mormon Movie Volume 1:|The Journey","Wonder Bar","0.2623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","The Ice Harvest","0.2510743801652892"
"The Book of Mormon Movie Volume 1:|The Journey","All Saints Day|The Boondock Saints II:","0.2698701298701298"
"The Book of Mormon Movie Volume 1:|The Journey","The House of the Spirits","0.2766233766233766"
"The Book of Mormon Movie Volume 1:|The Journey","Poison","0.2644155844155844"
"The Book of Mormon Movie Volume 1:|The Journey","The Butler","0.2532467532467532"
"The Book of Mormon Movie Volume 1:|The Journey","The Skulls","0.2658041958041958"
"The Book of Mormon Movie Volume 1:|The Journey","Empire","0.2874025974025974"
"The Book of Mormon Movie Volume 1:|The Journey","The Gospel of John","0.2987012987012987"
"The Book of Mormon Movie Volume 1:|The Journey","Used People","0.27760330578512393"
"The Book of Mormon Movie Volume 1:|The Journey","Black Snake Moan","0.27168831168831165"
"The Book of Mormon Movie Volume 1:|The Journey","Young Donovan's Kid","0.2545454545454545"
"The Book of Mormon Movie Volume 1:|The Journey","The Straight Story","0.2768831168831169"
"The Book of Mormon Movie Volume 1:|The Journey","The Other Sister","0.2587012987012987"
"The Book of Mormon Movie Volume 1:|The Journey","P.S. I Love You","0.25259740259740254"
"The Book of Mormon Movie Volume 1:|The Journey","The Five Heartbeats","0.2576223776223776"
"The Book of Mormon Movie Volume 1:|The Journey","Dragon: The Bruce Lee Story","0.2662337662337662"
"The Book of Mormon Movie Volume 1:|The Journey","A Prayer for the Dying","0.2789610389610389"
"The Book of Mormon Movie Volume 1:|The Journey","Chasing Mavericks","0.2723376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","Henry V","0.2548051948051948"
"The Book of Mormon Movie Volume 1:|The Journey","Detachment","0.3058585858585859"
"The Book of Mormon Movie Volume 1:|The Journey","Daredevil","0.2571428571428571"
"The Book of Mormon Movie Volume 1:|The Journey","God's Not Dead","0.2823076923076923"
"The Book of Mormon Movie Volume 1:|The Journey","The Power and the Prize","0.26666666666666666"
"The Book of Mormon Movie Volume 1:|The Journey","Never Cry Wolf","0.2753246753246753"
"The Book of Mormon Movie Volume 1:|The Journey","Two for the Seesaw","0.2623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","The Time Traveler's Wife","0.2568831168831169"
"The Book of Mormon Movie Volume 1:|The Journey","Heart Condition","0.28363636363636363"
"The Book of Mormon Movie Volume 1:|The Journey","Seven Days in Utopia","0.28363636363636363"
"The Book of Mormon Movie Volume 1:|The Journey","The Moderns","0.2863636363636363"
"The Book of Mormon Movie Volume 1:|The Journey","Atlas Shrugged: Part I","0.27324675324675324"
"The Book of Mormon Movie Volume 1:|The Journey","Young Adam","0.2805194805194805"
"The Book of Mormon Movie Volume 1:|The Journey","The Hours","0.2744155844155844"
"The Book of Mormon Movie Volume 1:|The Journey","Stay","0.29313131313131313"
"The Book of Mormon Movie Volume 1:|The Journey","Cloud Atlas","0.25415584415584414"
"The Book of Mormon Movie Volume 1:|The Journey","Babes in Toyland","0.2584415584415584"
"The Book of Mormon Movie Volume 1:|The Journey","The Karate Kid","0.26324675324675323"
"The Book of Mormon Movie Volume 1:|The Journey","In Old Chicago","0.2623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","The Social Network","0.25597402597402596"
"The Book of Mormon Movie Volume 1:|The Journey","My Forbidden Past","0.2545454545454545"
"The Book of Mormon Movie Volume 1:|The Journey","Breathless","0.26666666666666666"
"The Book of Mormon Movie Volume 1:|The Journey","Showgirls","0.25506493506493505"
"The Book of Mormon Movie Volume 1:|The Journey","Labor Day","0.2532467532467532"
"The Book of Mormon Movie Volume 1:|The Journey","War Room","0.2813986013986014"
"The Book of Mormon Movie Volume 1:|The Journey","Medium Cool","0.2623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","Deadfall","0.2983116883116883"
"The Book of Mormon Movie Volume 1:|The Journey","LUV (Learning Uncle Vincent)","0.2777685950413223"
"The Book of Mormon Movie Volume 1:|The Journey","Jane Eyre","0.27324675324675324"
"The Book of Mormon Movie Volume 1:|The Journey","Lincoln","0.2671428571428571"
"The Book of Mormon Movie Volume 1:|The Journey","In America","0.30558441558441557"
"The Book of Mormon Movie Volume 1:|The Journey","Bellflower","0.2786776859504132"
"The Book of Mormon Movie Volume 1:|The Journey","Hope and Glory","0.252987012987013"
"The Book of Mormon Movie Volume 1:|The Journey","The Fisher King","0.2514285714285714"
"The Book of Mormon Movie Volume 1:|The Journey","Barry Lyndon","0.2623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","The Basketball Diaries","0.3174025974025974"
"The Book of Mormon Movie Volume 1:|The Journey","Roll Bounce","0.2605194805194805"
"The Book of Mormon Movie Volume 1:|The Journey","The Hangman","0.25656565656565655"
"The Book of Mormon Movie Volume 1:|The Journey","Gods and Monsters","0.29415584415584417"
"The Book of Mormon Movie Volume 1:|The Journey","It's a Free World...","0.2993939393939394"
"The Book of Mormon Movie Volume 1:|The Journey","The Brothers Bloom","0.275974025974026"
"The Book of Mormon Movie Volume 1:|The Journey","My Mother Frank","0.25636363636363635"
"The Book of Mormon Movie Volume 1:|The Journey","Solitary Man","0.37636363636363634"
"The Book of Mormon Movie Volume 1:|The Journey","The Year My Voice Broke","0.2627272727272727"
"The Book of Mormon Movie Volume 1:|The Journey","The Rachel Papers","0.2721212121212121"
"The Book of Mormon Movie Volume 1:|The Journey","Heartbeats","0.26116883116883116"
"The Book of Mormon Movie Volume 1:|The Journey","Georgia","0.2957575757575758"
"The Book of Mormon Movie Volume 1:|The Journey","12 Years a Slave","0.2662337662337662"
"The Book of Mormon Movie Volume 1:|The Journey","Antwone Fisher","0.2744155844155844"
"The Book of Mormon Movie Volume 1:|The Journey","What the Bleep Do We Know!?","0.26575757575757575"
"The Book of Mormon Movie Volume 1:|The Journey","Commandos Strike at Dawn","0.25289256198347104"
"The Book of Mormon Movie Volume 1:|The Journey","The Blind Side","0.26376623376623376"
"The Book of Mormon Movie Volume 1:|The Journey","Bride of the Wind","0.2605194805194805"
"The Book of Mormon Movie Volume 1:|The Journey","Whore","0.27160839160839156"
"The Book of Mormon Movie Volume 1:|The Journey","Fat Man and Little Boy","0.26"
"The Book of Mormon Movie Volume 1:|The Journey","Maze Runner: The Scorch Trials","0.25142857142857145"
"The Book of Mormon Movie Volume 1:|The Journey","Crusoe","0.26"
"The Book of Mormon Movie Volume 1:|The Journey","A Little Bit of Heaven","0.2803305785123967"
"The Book of Mormon Movie Volume 1:|The Journey","Facing the Giants","0.28558441558441555"
"The Book of Mormon Movie Volume 1:|The Journey","Free Willy 3: The Rescue","0.2656198347107438"
"The Book of Mormon Movie Volume 1:|The Journey","(Unfinished Song)|Song for Marion","0.26034965034965035"
"The Book of Mormon Movie Volume 1:|The Journey","What Lies Beneath","0.2544155844155844"
"The Book of Mormon Movie Volume 1:|The Journey","A Glimpse Inside the Mind of Charles Swan III","0.2612396694214876"
"The Book of Mormon Movie Volume 1:|The Journey","White Palace","0.2706993006993007"
"The Book of Mormon Movie Volume 1:|The Journey","A Simple Plan","0.2587012987012987"
"The Book of Mormon Movie Volume 1:|The Journey","Cry Freedom","0.28415584415584416"
"The Book of Mormon Movie Volume 1:|The Journey","The End of Violence","0.26929292929292925"
"The Book of Mormon Movie Volume 1:|The Journey","Seven Days in May","0.2675324675324675"
"The Book of Mormon Movie Volume 1:|The Journey","Atlas Shrugged: Part II","0.2723376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","Gentleman's Agreement","0.2805194805194805"
"The Book of Mormon Movie Volume 1:|The Journey","Sully","0.25051948051948053"
"The Book of Mormon Movie Volume 1:|The Journey","The Mambo Kings","0.28870129870129874"
"The Book of Mormon Movie Volume 1:|The Journey","127 Hours","0.28714285714285714"
"The Book of Mormon Movie Volume 1:|The Journey","Snow Cake","0.2848760330578512"
"The Book of Mormon Movie Volume 1:|The Journey","Mrs Brown","0.2620779220779221"
"The Book of Mormon Movie Volume 1:|The Journey","Sweet Sweetback's Baadasssss Song","0.2727272727272727"
"The Book of Mormon Movie Volume 1:|The Journey","Where the Sidewalk Ends","0.2805194805194805"
"The Book of Mormon Movie Volume 1:|The Journey","Immortal Sergeant","0.2643356643356643"
"The Book of Mormon Movie Volume 1:|The Journey","Bye Bye Love","0.27454545454545454"
"The Book of Mormon Movie Volume 1:|The Journey","The Singles Ward","0.2809090909090909"
"The Book of Mormon Movie Volume 1:|The Journey","Communion","0.28727272727272724"
"The Book of Mormon Movie Volume 1:|The Journey","My First Mister","0.28909090909090907"
"The Book of Mormon Movie Volume 1:|The Journey","Green Grass of Wyoming","0.2883116883116883"
"The Book of Mormon Movie Volume 1:|The Journey","The Lovely Bones","0.2568831168831169"
"The Book of Mormon Movie Volume 1:|The Journey","Bob Roberts","0.28870129870129874"
"The Book of Mormon Movie Volume 1:|The Journey","Under Suspicion","0.2797902097902098"
"The Book of Mormon Movie Volume 1:|The Journey","Three Comrades","0.2623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","Quiet Chaos","0.25"
"The Book of Mormon Movie Volume 1:|The Journey","Everything Must Go","0.30532467532467533"
"The Book of Mormon Movie Volume 1:|The Journey","Reckless","0.2727272727272727"
"The Book of Mormon Movie Volume 1:|The Journey","Kinky Boots","0.27870129870129867"
"The Book of Mormon Movie Volume 1:|The Journey","Life as a House","0.27090909090909093"
"The Book of Mormon Movie Volume 1:|The Journey","Suspect","0.2703030303030303"
"The Book of Mormon Movie Volume 1:|The Journey","Jindabyne","0.2881818181818182"
"The Book of Mormon Movie Volume 1:|The Journey","2 Days in the Valley","0.2630578512396694"
"The Book of Mormon Movie Volume 1:|The Journey","Smoke","0.2803305785123967"
"The Book of Mormon Movie Volume 1:|The Journey","Waitress","0.28231404958677686"
"The Book of Mormon Movie Volume 1:|The Journey","Beyond a Reasonable Doubt","0.3218181818181818"
"The Book of Mormon Movie Volume 1:|The Journey","The Left Hand of God","0.2727272727272727"
"The Book of Mormon Movie Volume 1:|The Journey","Transsiberian","0.26515151515151514"
"The Book of Mormon Movie Volume 1:|The Journey","Heaven Help Us (Also known as Catholic Boys)","0.25636363636363635"
"The Book of Mormon Movie Volume 1:|The Journey","Paranoid Park","0.28987012987012983"
"The Book of Mormon Movie Volume 1:|The Journey","Say Anything...","0.2677922077922078"
"The Book of Mormon Movie Volume 1:|The Journey","Remember Me","0.27615384615384614"
"The Book of Mormon Movie Volume 1:|The Journey","Zoot Suit","0.26666666666666666"
"The Book of Mormon Movie Volume 1:|The Journey","Veronika Decides to Die","0.3168595041322314"
"The Book of Mormon Movie Volume 1:|The Journey","International Velvet","0.2623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","X+Y","0.2618181818181818"
"The Book of Mormon Movie Volume 1:|The Journey","Adam","0.2698701298701298"
"The Book of Mormon Movie Volume 1:|The Journey","A Stolen Life","0.26666666666666666"
"The Book of Mormon Movie Volume 1:|The Journey","Water for Elephants","0.25506493506493505"
"The Book of Mormon Movie Volume 1:|The Journey","Simpatico","0.2736363636363636"
"The Book of Mormon Movie Volume 1:|The Journey","Igby Goes Down","0.3116883116883117"
"The Book of Mormon Movie Volume 1:|The Journey","Othello","0.2914285714285714"
"The Book of Mormon Movie Volume 1:|The Journey","The Shawshank Redemption","0.2723376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","Breaking and Entering","0.27779220779220776"
"The Book of Mormon Movie Volume 1:|The Journey","A Long Way Down","0.2596969696969697"
"The Book of Mormon Movie Volume 1:|The Journey","The Hustler","0.2675324675324675"
"The Book of Mormon Movie Volume 1:|The Journey","The Constant Gardener","0.2657142857142857"
"The Book of Mormon Movie Volume 1:|The Journey","Filth","0.2584415584415584"
"The Book of Mormon Movie Volume 1:|The Journey","Six Weeks","0.2767676767676768"
"The Book of Mormon Movie Volume 1:|The Journey","The Day the Earth Stood Still","0.2577922077922078"
"The Book of Mormon Movie Volume 1:|The Journey","Flight of the Phoenix","0.30558441558441557"
"The Book of Mormon Movie Volume 1:|The Journey","Child 44","0.2514285714285714"
"The Book of Mormon Movie Volume 1:|The Journey","Mulholland Drive","0.2735064935064935"
"The Book of Mormon Movie Volume 1:|The Journey","Somersault","0.30818181818181817"
"The Book of Mormon Movie Volume 1:|The Journey","Chop Shop","0.3135353535353535"
"The Book of Mormon Movie Volume 1:|The Journey","Auntie Mame","0.2623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","Posse","0.2532467532467532"
"The Book of Mormon Movie Volume 1:|The Journey","Broken Flowers","0.2605194805194805"
"The Book of Mormon Movie Volume 1:|The Journey","25th Hour","0.2687878787878788"
"The Book of Mormon Movie Volume 1:|The Journey","Shanghai Express","0.2623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","The Tree of Life","0.28623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","The Grapes of Wrath","0.2805194805194805"
"The Book of Mormon Movie Volume 1:|The Journey","Laura","0.2805194805194805"
"The Book of Mormon Movie Volume 1:|The Journey","The Moon and Sixpence","0.2623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","End of Watch","0.2671428571428571"
"The Book of Mormon Movie Volume 1:|The Journey","King of the Gypsies","0.2643356643356643"
"The Book of Mormon Movie Volume 1:|The Journey","Born in East L.A.","0.2548760330578512"
"The Book of Mormon Movie Volume 1:|The Journey","Capote","0.2777922077922078"
"The Book of Mormon Movie Volume 1:|The Journey","The Paperboy","0.2723376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","Amazing Grace","0.2777922077922078"
"The Book of Mormon Movie Volume 1:|The Journey","Band of Angels","0.2825174825174825"
"The Book of Mormon Movie Volume 1:|The Journey","A Dangerous Woman","0.2818181818181818"
"The Book of Mormon Movie Volume 1:|The Journey","Breathe In","0.2818181818181818"
"The Book of Mormon Movie Volume 1:|The Journey","The Squid and the Whale","0.29168831168831166"
"The Book of Mormon Movie Volume 1:|The Journey","Airport '77","0.2623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","Dom Hemingway","0.2584415584415584"
"The Book of Mormon Movie Volume 1:|The Journey","Grace Unplugged","0.26198347107438014"
"The Book of Mormon Movie Volume 1:|The Journey","Gold Diggers: The Secret of Bear Mountain","0.2968595041322314"
"The Book of Mormon Movie Volume 1:|The Journey","Daddy's Little Girls","0.27168831168831165"
"The Book of Mormon Movie Volume 1:|The Journey","Winter People","0.26"
"The Book of Mormon Movie Volume 1:|The Journey","The Good Heart","0.25111111111111106"
"The Book of Mormon Movie Volume 1:|The Journey","The Handmaid's Tale","0.28168831168831165"
"The Book of Mormon Movie Volume 1:|The Journey","The Desperate Hours","0.2623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","Taking Lives","0.2614285714285714"
"The Book of Mormon Movie Volume 1:|The Journey","House of Sand and Fog","0.3064935064935065"
"The Book of Mormon Movie Volume 1:|The Journey","Choke","0.275974025974026"
"The Book of Mormon Movie Volume 1:|The Journey","With a Song in My Heart","0.2623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","Ladies Courageous","0.2623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","Reunion in France","0.2643356643356643"
"The Book of Mormon Movie Volume 1:|The Journey","Somewhere in Time","0.2753246753246753"
"The Book of Mormon Movie Volume 1:|The Journey","Washington Square","0.27506493506493507"
"The Book of Mormon Movie Volume 1:|The Journey","State of the Union","0.26666666666666666"
"The Book of Mormon Movie Volume 1:|The Journey","Hannah and Her Sisters","0.27805194805194805"
"The Book of Mormon Movie Volume 1:|The Journey","We Need to Talk About Kevin","0.268051948051948"
"The Book of Mormon Movie Volume 1:|The Journey","Gracie","0.2768831168831169"
"The Book of Mormon Movie Volume 1:|The Journey","Panic","0.31155844155844153"
"The Book of Mormon Movie Volume 1:|The Journey","On the Road","0.2723376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","The Sellout","0.2545454545454545"
"The Book of Mormon Movie Volume 1:|The Journey","The Life of David Gale","0.2935064935064935"
"The Book of Mormon Movie Volume 1:|The Journey","Annapolis","0.29727272727272724"
"The Book of Mormon Movie Volume 1:|The Journey","December Boys","0.2812121212121212"
"The Book of Mormon Movie Volume 1:|The Journey","Twelve","0.28714285714285714"
"The Book of Mormon Movie Volume 1:|The Journey","Nouvelle-France","0.2701652892561983"
"The Book of Mormon Movie Volume 1:|The Journey","The Big Circus","0.2767676767676768"
"The Book of Mormon Movie Volume 1:|The Journey","Magnolia","0.2768831168831169"
"The Book of Mormon Movie Volume 1:|The Journey","The Country Girl","0.25034965034965034"
"The Book of Mormon Movie Volume 1:|The Journey","Flesh and Fantasy","0.25656565656565655"
"The Book of Mormon Movie Volume 1:|The Journey","Green Dolphin Street","0.2805194805194805"
"The Book of Mormon Movie Volume 1:|The Journey","West Side Story","0.2623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","Flesh and Bone","0.2681818181818182"
"The Book of Mormon Movie Volume 1:|The Journey","The Greatest Story Ever Told","0.2571428571428571"
"The Book of Mormon Movie Volume 1:|The Journey","Copying Beethoven","0.2518181818181818"
"The Book of Mormon Movie Volume 1:|The Journey","Miss Sadie Thompson","0.26666666666666666"
"The Book of Mormon Movie Volume 1:|The Journey","The Shipping News","0.29168831168831166"
"The Book of Mormon Movie Volume 1:|The Journey","The Miniver Story","0.2727272727272727"
"The Book of Mormon Movie Volume 1:|The Journey","The Youngest Profession","0.2767676767676768"
"The Book of Mormon Movie Volume 1:|The Journey","A Hologram for the King","0.2687012987012987"
"The Book of Mormon Movie Volume 1:|The Journey","Take the High Ground!","0.3"
"The Book of Mormon Movie Volume 1:|The Journey","Boys Town","0.2623376623376623"
"The Book of Mormon Movie Volume 1:|The Journey","Rooftops","0.27487603305785124"
"The Book of Mormon Movie Volume 1:|The Journey","High-Rise","0.2566233766233766"
"The Book of Mormon Movie Volume 1:|The Journey","The Babe","0.2585314685314685"
"The Book of Mormon Movie Volume 1:|The Journey","Mother Night","0.26896103896103896"
"The Book of Mormon Movie Volume 1:|The Journey","Lost Angels","0.27487603305785124"
"The Book of Mormon Movie Volume 1:|The Journey","Benny & Joon","0.2734265734265734"
"The Book of Mormon Movie Volume 1:|The Journey","Henry: Portrait of a Serial Killer","0.2598701298701298"
"The Book of Mormon Movie Volume 1:|The Journey","Moment to Moment","0.2590909090909091"
