"Meet the People","Song of the Open Road","0.3090909090909091"
"Meet the People","Roberta","0.2781818181818182"
"Meet the People","Romance on the High Seas","0.25545454545454543"
"Meet the People","Stage Door Canteen","0.30363636363636365"
"Meet the People","Call Me Mister","0.25597402597402596"
"Meet the People","Two Girls and a Sailor","0.36363636363636365"
"Meet the People","The Student Prince","0.3090909090909091"
"Meet the People","The Hollywood Revue of 1929","0.4590909090909091"
"Meet the People","Naughty Marietta","0.35545454545454547"
"Meet the People","Great Balls of Fire!","0.2818181818181818"
"Meet the People","Billie","0.2636363636363636"
"Meet the People","Camp","0.2636363636363636"
"Meet the People","CBGB","0.2818181818181818"
"Meet the People","That Midnight Kiss","0.33636363636363636"
"Meet the People","Calamity Jane","0.2727272727272727"
"Meet the People","Love Me Tender","0.29363636363636364"
"Meet the People","Flying High","0.44272727272727275"
"Meet the People","Filth and Wisdom","0.2590909090909091"
"Meet the People","The Cocoanuts","0.2909090909090909"
"Meet the People","Girl Crazy","0.28909090909090907"
"Meet the People","Minstrel Man","0.3090909090909091"
"Meet the People","Don't Knock the Rock","0.29363636363636364"
"Meet the People","Raggedy Ann & Andy: A Musical Adventure","0.2636363636363636"
"Meet the People","Tickle Me","0.2636363636363636"
"Meet the People","Step Lively","0.3090909090909091"
"Meet the People","Maisie Gets Her Man","0.2527272727272727"
"Meet the People","Bathing Beauty","0.36363636363636365"
"Meet the People","The Attack of the Killer Tomatoes","0.2590909090909091"
"Meet the People","Texas Carnival","0.30272727272727273"
"Meet the People","Mother Wore Tights","0.27909090909090906"
"Meet the People","Teacher's Pet","0.2636363636363636"
"Meet the People","One Hour with You","0.27545454545454545"
"Meet the People","Girls! Girls! Girls!","0.26545454545454544"
"Meet the People","Make Mine Music","0.27999999999999997"
"Meet the People","The Forbidden Dance","0.2636363636363636"
"Meet the People","The Opposite Sex","0.33"
"Meet the People","The Merry Widow","0.3109090909090909"
"Meet the People","Easy to Love","0.3463636363636364"
"Meet the People","Up in Arms","0.2909090909090909"
"Meet the People","Lovely to Look At","0.3109090909090909"
"Meet the People","Doll Face","0.30363636363636365"
"Meet the People","Song of the South","0.2618181818181818"
"Meet the People","That Girl from Paris","0.32545454545454544"
"Meet the People","Just Imagine","0.2736363636363636"
