"300: Rise of an Empire","Missing in Action","0.2965034965034965"
"300: Rise of an Empire","The Battle of the Five Armies|The Hobbit:","0.2920745920745921"
"300: Rise of an Empire","The Sea Chase","0.2883116883116883"
"300: Rise of an Empire","The Losers","0.30117647058823527"
"300: Rise of an Empire","Shrek the Third","0.27615384615384614"
"300: Rise of an Empire","Beowulf","0.26076923076923075"
"300: Rise of an Empire","Under Siege","0.2571428571428571"
"300: Rise of an Empire","Jack the Giant Slayer","0.26622377622377624"
"300: Rise of an Empire","Green Lantern","0.2606759906759906"
"300: Rise of an Empire","Von Ryan's Express","0.2571428571428571"
"300: Rise of an Empire","Outcast","0.2771929824561403"
"300: Rise of an Empire","Hercules","0.3311004784688995"
"300: Rise of an Empire","Captains of the Clouds","0.27914438502673794"
"300: Rise of an Empire","Red Tails","0.26251748251748247"
"300: Rise of an Empire","Lost River","0.3090909090909091"
"300: Rise of an Empire","Defiance","0.2672727272727273"
"300: Rise of an Empire","Torpedo Run","0.2681818181818182"
"300: Rise of an Empire","300","0.3890909090909091"
"300: Rise of an Empire","Immortals","0.28845730027548205"
"300: Rise of an Empire","300: Rise of an Empire","0.8363636363636364"
"300: Rise of an Empire","Operation Pacific","0.2909090909090909"
"300: Rise of an Empire","Snow White and the Huntsman","0.27588811188811185"
"300: Rise of an Empire","Knock Off","0.27636363636363637"
"300: Rise of an Empire","Hansel & Gretel: Witch Hunters","0.25620046620046616"
"300: Rise of an Empire","Air Force","0.27045454545454545"
"300: Rise of an Empire","The Steel Helmet","0.2545454545454545"
"300: Rise of an Empire","The Expendables 3","0.25212121212121213"
"300: Rise of an Empire","Bait","0.3004040404040404"
"300: Rise of an Empire","The Cold Light of Day","0.26251748251748247"
"300: Rise of an Empire","Tristan & Isolde","0.25706293706293704"
"300: Rise of an Empire","Dungeons & Dragons","0.2557219251336898"
"300: Rise of an Empire","In the Army Now","0.2787878787878788"
"300: Rise of an Empire","Exit Wounds","0.3077990430622009"
"300: Rise of an Empire","The Legend of Hercules","0.25606060606060604"
"300: Rise of an Empire","Dark Tide","0.2574125874125874"
"300: Rise of an Empire","Heartbreak Ridge","0.33333333333333337"
"300: Rise of an Empire","Maleficent","0.32447552447552447"
"300: Rise of an Empire","Run All Night","0.26851239669421484"
"300: Rise of an Empire","Thor: The Dark World","0.2610955710955711"
"300: Rise of an Empire","The Desolation of Smaug|The Hobbit:","0.2541025641025641"
"300: Rise of an Empire","A Low Down Dirty Shame","0.25123966942148757"
"300: Rise of an Empire","Jonah Hex","0.25366391184573"
"300: Rise of an Empire","The Warrior and the Sorceress","0.2519480519480519"
"300: Rise of an Empire","Firehouse Dog","0.2704040404040404"
"300: Rise of an Empire","Dracula Untold","0.28044077134986223"
"300: Rise of an Empire","Cirque du Soleil: Worlds Away","0.25727272727272726"
"300: Rise of an Empire","The Exterminator","0.2636363636363636"
