"K2 (also known as)|K2: The Ultimate High","White Hunter Black Heart","0.2676223776223776"
"K2 (also known as)|K2: The Ultimate High","Vera Drake","0.2525174825174825"
"K2 (also known as)|K2: The Ultimate High","Sons and Lovers","0.28484848484848485"
"K2 (also known as)|K2: The Ultimate High","Shattered Glass","0.2576223776223776"
"K2 (also known as)|K2: The Ultimate High","Exotica","0.283986013986014"
"K2 (also known as)|K2: The Ultimate High","Wild Harvest","0.29545454545454547"
"K2 (also known as)|K2: The Ultimate High","Joe Gould's Secret","0.2509090909090909"
"K2 (also known as)|K2: The Ultimate High","Shy People","0.2509090909090909"
"K2 (also known as)|K2: The Ultimate High","Ulee's Gold","0.2672727272727273"
"K2 (also known as)|K2: The Ultimate High","The Fall of the Roman Empire","0.2867132867132867"
"K2 (also known as)|K2: The Ultimate High","Beyond Glory","0.2892561983471075"
"K2 (also known as)|K2: The Ultimate High","The Wings of the Dove","0.2728671328671328"
"K2 (also known as)|K2: The Ultimate High","Belizaire the Cajun","0.25"
"K2 (also known as)|K2: The Ultimate High","Mother's Boys","0.28818181818181815"
"K2 (also known as)|K2: The Ultimate High","Clara's Heart","0.2518181818181818"
"K2 (also known as)|K2: The Ultimate High","Jake Speed","0.25"
"K2 (also known as)|K2: The Ultimate High","The Cat's Meow","0.2874125874125874"
"K2 (also known as)|K2: The Ultimate High","Hurry Sundown","0.29292929292929293"
"K2 (also known as)|K2: The Ultimate High","PrivateWorlds","0.2805194805194805"
"K2 (also known as)|K2: The Ultimate High","Mr Emmanuel","0.2701298701298701"
"K2 (also known as)|K2: The Ultimate High","Masterminds","0.28318181818181815"
"K2 (also known as)|K2: The Ultimate High","Ruby in Paradise","0.2692561983471074"
"K2 (also known as)|K2: The Ultimate High","Twice in a Lifetime","0.301038961038961"
"K2 (also known as)|K2: The Ultimate High","Whore","0.3146853146853147"
"K2 (also known as)|K2: The Ultimate High","Fat Man and Little Boy","0.25676767676767676"
"K2 (also known as)|K2: The Ultimate High","The End of Violence","0.25111111111111106"
"K2 (also known as)|K2: The Ultimate High","Picture Bride","0.2768831168831169"
"K2 (also known as)|K2: The Ultimate High","My Son John","0.2515151515151515"
"K2 (also known as)|K2: The Ultimate High","In America","0.2683216783216783"
"K2 (also known as)|K2: The Ultimate High","Fences","0.25034965034965034"
"K2 (also known as)|K2: The Ultimate High","Georgia","0.2812121212121212"
"K2 (also known as)|K2: The Ultimate High","It's a Free World...","0.27030303030303027"
"K2 (also known as)|K2: The Ultimate High","Stay","0.26"
"K2 (also known as)|K2: The Ultimate High","The Assault","0.25747474747474747"
"K2 (also known as)|K2: The Ultimate High","The Moderns","0.2518181818181818"
"K2 (also known as)|K2: The Ultimate High","Deadfall","0.2545454545454545"
"K2 (also known as)|K2: The Ultimate High","The Gospel of John","0.2576223776223776"
"K2 (also known as)|K2: The Ultimate High","The Wicked Lady","0.2636363636363636"
"K2 (also known as)|K2: The Ultimate High","Blowing Wild","0.2545454545454545"
"K2 (also known as)|K2: The Ultimate High","Never Cry Wolf","0.25706293706293704"
"K2 (also known as)|K2: The Ultimate High","The Straight Story","0.2547319347319347"
"K2 (also known as)|K2: The Ultimate High","StreetDance 3D","0.25545454545454543"
"K2 (also known as)|K2: The Ultimate High","King of the Gypsies","0.31125874125874126"
"K2 (also known as)|K2: The Ultimate High","Summer and Smoke","0.26853146853146853"
"K2 (also known as)|K2: The Ultimate High","Small Faces","0.26818181818181813"
"K2 (also known as)|K2: The Ultimate High","Posse","0.2667132867132867"
"K2 (also known as)|K2: The Ultimate High","Shanghai Express","0.2867132867132867"
"K2 (also known as)|K2: The Ultimate High","The Hitman","0.2772727272727273"
"K2 (also known as)|K2: The Ultimate High","Quiz Show","0.26160839160839156"
"K2 (also known as)|K2: The Ultimate High","The Oscar","0.2545454545454545"
"K2 (also known as)|K2: The Ultimate High","A Stranger Among Us","0.2536363636363636"
"K2 (also known as)|K2: The Ultimate High","Malone","0.2509090909090909"
"K2 (also known as)|K2: The Ultimate High","Mr. & Mrs. Bridge","0.2536363636363636"
"K2 (also known as)|K2: The Ultimate High","Elephant Walk","0.2878787878787879"
"K2 (also known as)|K2: The Ultimate High","The Country Girl","0.3048951048951049"
"K2 (also known as)|K2: The Ultimate High","Flesh and Bone","0.3527272727272727"
"K2 (also known as)|K2: The Ultimate High","Junkhearts","0.2727272727272727"
