"Wind","Sniper","0.3214049586776859"
"Wind","Chaos","0.2567132867132867"
"Wind","Hot Pursuit","0.2621212121212121"
"Wind","Double Dragon","0.2527272727272727"
"Wind","The Adventures of Ford Fairlane","0.27090909090909093"
"Wind","Conan the Barbarian","0.2696969696969697"
"Wind","Flashback","0.2769696969696969"
"Wind","Last Hero in China","0.2506060606060606"
"Wind","Flight of the Intruder","0.2960606060606061"
"Wind","Blankman","0.26484848484848483"
"Wind","Switchback","0.3015151515151515"
"Wind","Screamers","0.2639393939393939"
"Wind","Only the Strong","0.28393939393939394"
"Wind","Stone|Stone Forever","0.2609090909090909"
"Wind","Suburban Commando","0.2536363636363636"
"Wind","Hero and the Terror","0.2509090909090909"
"Wind","The 13th Warrior","0.26636363636363636"
"Wind","Murphy's Law","0.26929292929292925"
"Wind","Wind","0.8181818181818182"
"Wind","Steel Dawn","0.25"
"Wind","Colombiana","0.2796969696969697"
"Wind","Malcolm","0.26307692307692304"
"Wind","Lawnmower Man 2: Beyond Cyberspace","0.2690909090909091"
"Wind","A Low Down Dirty Shame","0.2510743801652892"
"Wind","Lionheart","0.2527272727272727"
"Wind","Runaway Train","0.26030303030303026"
"Wind","The Thirty Nine Steps","0.25834710743801653"
"Wind","Robin Hood: Men in Tights","0.25878787878787873"
"Wind","The Transformers: The Movie","0.2612121212121212"
"Wind","The Medallion","0.286969696969697"
"Wind","Starship Troopers","0.2975757575757576"
"Wind","Big Stan","0.2556198347107438"
"Wind","Beverly Hills Ninja","0.2941558441558441"
"Wind","Crossover","0.3145454545454545"
"Wind","Phantasm II","0.26489510489510487"
"Wind","Johnny Mnemonic","0.30636363636363634"
"Wind","C.C. and Company","0.25656565656565655"
"Wind","Buffy the Vampire Slayer","0.26060606060606056"
"Wind","The Last Frontier","0.2545454545454545"
"Wind","Class of 1999","0.2639393939393939"
"Wind","The Savage Seven","0.25656565656565655"
"Wind","Renegades","0.2658041958041958"
"Wind","Hook","0.29"
"Wind","The Running Man","0.2924242424242424"
"Wind","The Glimmer Man","0.263030303030303"
"Wind","Throttle","0.2790909090909091"
"Wind","Hard Rain","0.25515151515151513"
"Wind","Let's Get Harry","0.2975757575757576"
"Wind","Under Siege 2: Dark Territory","0.28818181818181815"
"Wind","Death Before Dishonor","0.27020202020202017"
"Wind","Off Limits","0.2674380165289256"
"Wind","Jane Got a Gun","0.25034965034965034"
"Wind","The Last Boy Scout","0.25969696969696965"
"Wind","Top Dog","0.276060606060606"
"Wind","Robin Hood: Prince of Thieves","0.2536363636363636"
"Wind","Meteor","0.2548484848484848"
"Wind","Loose Cannons","0.32545454545454544"
"Wind","Congo","0.25181818181818183"
"Wind","Drop Zone","0.26251748251748247"
"Wind","Cannonball","0.27030303030303027"
"Wind","Tracers","0.2515151515151515"
"Wind","Who Am I?","0.25515151515151513"
"Wind","D.C. Cab","0.2509090909090909"
"Wind","Cliffhanger","0.3021212121212121"
"Wind","The Quest","0.25696969696969696"
"Wind","Wing Commander","0.2542424242424242"
"Wind","Out for Justice","0.26575757575757575"
"Wind","Eve of Destruction","0.26575757575757575"
"Wind","Pootie Tang","0.2584848484848485"
"Wind","Three Fugitives","0.2538383838383838"
"Wind","Shadow Conspiracy","0.26515151515151514"
"Wind","The Nude Bomb","0.2514285714285714"
"Wind","Narrow Margin","0.29515151515151516"
"Wind","The Chase","0.26484848484848483"
"Wind","Walker","0.2803030303030303"
"Wind","Age of the Dragons","0.25545454545454543"
"Wind","RoboCop","0.2924242424242424"
"Wind","Gymkata","0.26838383838383834"
"Wind","Deuces Wild","0.25757575757575757"
"Wind","The Marine 3: Homefront","0.25034965034965034"
"Wind","Platoon Leader","0.2509090909090909"
"Wind","Outlander","0.25121212121212116"
"Wind","Another Stakeout","0.2614285714285714"
"Wind","The Big Hit","0.31272727272727274"
"Wind","So Undercover","0.25034965034965034"
"Wind","Wanted: Dead or Alive","0.275974025974026"
"Wind","The Meteor Man","0.27787878787878784"
"Wind","Rapid Fire","0.26060606060606056"
"Wind","Santa with Muscles","0.2529292929292929"
"Wind","The Hitman","0.2990909090909091"
"Wind","Transporter 2","0.2548484848484848"
"Wind","Death Wish V: The Face of Death","0.27870129870129867"
"Wind","T.N.T. Jackson","0.2547107438016529"
"Wind","Cutthroat Island","0.28818181818181815"
"Wind","Hudson Hawk","0.30818181818181817"
"Wind","Radioactive Dreams","0.26030303030303026"
"Wind","Wild Bill","0.2821212121212121"
"Wind","Blue Steel","0.26480519480519477"
"Wind","Fortress","0.28484848484848485"
"Wind","Malone","0.2883471074380165"
"Wind","Harley Davidson and the Marlboro Man","0.32636363636363636"
"Wind","The Perfect Weapon","0.2718181818181818"
"Wind","One Tough Cop","0.27506493506493507"
"Wind","Masterminds","0.2681818181818182"
"Wind","Kuffs","0.2727272727272727"
"Wind","Spawn","0.25606060606060604"
"Wind","Mo' Money","0.26942148760330575"
"Wind","King of New York","0.2527272727272727"
"Wind","Raise the Titanic","0.25575757575757574"
"Wind","One Good Cop","0.2519834710743801"
"Wind","Knock Off","0.3218181818181818"
"Wind","Mystery Men","0.26030303030303026"
"Wind","The Marine","0.2516083916083916"
"Wind","Gabriel","0.2590909090909091"
"Wind","Repo Man","0.25939393939393934"
"Wind","Terminator 2: Judgment Day","0.26575757575757575"
"Wind","Death Race 2000","0.25121212121212116"
"Wind","Jake Speed","0.2620779220779221"
"Wind","Pitch Black","0.2533333333333333"
"Wind","Strange Days","0.2639393939393939"
"Wind","Iron Eagle II","0.2812121212121212"
"Wind","A Prayer for the Dying","0.262987012987013"
"Wind","Heart Condition","0.2527272727272727"
"Wind","Best of the Best","0.26696969696969697"
"Wind","Equilibrium","0.25757575757575757"
"Wind","Zardoz","0.2503030303030303"
"Wind","Allan Quatermain and|the Lost City of Gold","0.26307692307692304"
"Wind","Stone Cold","0.2536363636363636"
"Wind","Police Story 4: First Strike","0.25696969696969696"
"Wind","Stick","0.26838383838383834"
"Wind","Trespass","0.26060606060606056"
"Wind","The Program","0.2536363636363636"
"Wind","Michael Short's Speed Zone","0.2518181818181818"
"Wind","The Three Musketeers","0.25969696969696965"
"Wind","Killshot","0.2521212121212121"
"Wind","Mad Max Beyond Thunderdome","0.2542424242424242"
"Wind","The Last of the Finest","0.2527272727272727"
"Wind","Juice","0.26060606060606056"
"Wind","Beastmaster 2:|Through the Portal of Time","0.2718181818181818"
"Wind","Wonder Woman","0.25207792207792207"
"Wind","Fire Down Below","0.26487603305785123"
"Wind","Rambo III","0.27515151515151515"
